seq,train_no,train_type,service_type,direction,origin,dep_time,dest,arr_time,sched_duration,distance_km,days_kor,main_line_kor,note,dep_time_parsed,arr_time_parsed,sched_dur_sec,avg_speed_kmh,day_of_week,main_line_norm,overnight_flag,dep_dt,arr_dt,block_time_min,sched_dur_min,dur_diff_min,est_revenue_won_general
103,3187,화물,정기,하,대전조차장,10:15:00,도담,13:24:00,3:09:00,170.3,일월화수목금토,충북선,,10:15:00,13:24:00,11340,54.06349206349207,Thu,Chungbuk Line,0,2024-01-04 10:15:00,2024-01-04 13:24:00,189.0,189.0,0.0,9380124.0
103,3187,화물,정기,하,대전조차장,10:15:00,도담,13:24:00,3:09:00,170.3,일월화수목금토,충북선,,10:15:00,13:24:00,11340,54.06349206349207,Fri,Chungbuk Line,0,2024-01-05 10:15:00,2024-01-05 13:24:00,189.0,189.0,0.0,9380124.0
103,3187,화물,정기,하,대전조차장,10:15:00,도담,13:24:00,3:09:00,170.3,일월화수목금토,충북선,,10:15:00,13:24:00,11340,54.06349206349207,Sat,Chungbuk Line,0,2024-01-06 10:15:00,2024-01-06 13:24:00,189.0,189.0,0.0,9380124.0
104,3188,화물,정기,상,제천조차장,7:01:00,대전조차장,9:55:00,2:54:00,152.1,일월화수목금토,충북선,,07:01:00,09:55:00,10440,52.44827586206897,Sun,Chungbuk Line,0,2024-01-07 07:01:00,2024-01-07 09:55:00,174.0,174.0,0.0,8377668.0
104,3188,화물,정기,상,제천조차장,7:01:00,대전조차장,9:55:00,2:54:00,152.1,일월화수목금토,충북선,,07:01:00,09:55:00,10440,52.44827586206897,Mon,Chungbuk Line,0,2024-01-01 07:01:00,2024-01-01 09:55:00,174.0,174.0,0.0,8377668.0
104,3188,화물,정기,상,제천조차장,7:01:00,대전조차장,9:55:00,2:54:00,152.1,일월화수목금토,충북선,,07:01:00,09:55:00,10440,52.44827586206897,Tue,Chungbuk Line,0,2024-01-02 07:01:00,2024-01-02 09:55:00,174.0,174.0,0.0,8377668.0
104,3188,화물,정기,상,제천조차장,7:01:00,대전조차장,9:55:00,2:54:00,152.1,일월화수목금토,충북선,,07:01:00,09:55:00,10440,52.44827586206897,Wed,Chungbuk Line,0,2024-01-03 07:01:00,2024-01-03 09:55:00,174.0,174.0,0.0,8377668.0
104,3188,화물,정기,상,제천조차장,7:01:00,대전조차장,9:55:00,2:54:00,152.1,일월화수목금토,충북선,,07:01:00,09:55:00,10440,52.44827586206897,Thu,Chungbuk Line,0,2024-01-04 07:01:00,2024-01-04 09:55:00,174.0,174.0,0.0,8377668.0
104,3188,화물,정기,상,제천조차장,7:01:00,대전조차장,9:55:00,2:54:00,152.1,일월화수목금토,충북선,,07:01:00,09:55:00,10440,52.44827586206897,Fri,Chungbuk Line,0,2024-01-05 07:01:00,2024-01-05 09:55:00,174.0,174.0,0.0,8377668.0
104,3188,화물,정기,상,제천조차장,7:01:00,대전조차장,9:55:00,2:54:00,152.1,일월화수목금토,충북선,,07:01:00,09:55:00,10440,52.44827586206897,Sat,Chungbuk Line,0,2024-01-06 07:01:00,2024-01-06 09:55:00,174.0,174.0,0.0,8377668.0
105,3190,화물,정기,상,도담,8:37:00,대전조차장,12:08:00,3:31:00,170.3,일월화수목금토,충북선,,08:37:00,12:08:00,12660,48.42654028436019,Sun,Chungbuk Line,0,2024-01-07 08:37:00,2024-01-07 12:08:00,211.0,211.0,0.0,9380124.0
105,3190,화물,정기,상,도담,8:37:00,대전조차장,12:08:00,3:31:00,170.3,일월화수목금토,충북선,,08:37:00,12:08:00,12660,48.42654028436019,Mon,Chungbuk Line,0,2024-01-01 08:37:00,2024-01-01 12:08:00,211.0,211.0,0.0,9380124.0
105,3190,화물,정기,상,도담,8:37:00,대전조차장,12:08:00,3:31:00,170.3,일월화수목금토,충북선,,08:37:00,12:08:00,12660,48.42654028436019,Tue,Chungbuk Line,0,2024-01-02 08:37:00,2024-01-02 12:08:00,211.0,211.0,0.0,9380124.0
105,3190,화물,정기,상,도담,8:37:00,대전조차장,12:08:00,3:31:00,170.3,일월화수목금토,충북선,,08:37:00,12:08:00,12660,48.42654028436019,Wed,Chungbuk Line,0,2024-01-03 08:37:00,2024-01-03 12:08:00,211.0,211.0,0.0,9380124.0
105,3190,화물,정기,상,도담,8:37:00,대전조차장,12:08:00,3:31:00,170.3,일월화수목금토,충북선,,08:37:00,12:08:00,12660,48.42654028436019,Thu,Chungbuk Line,0,2024-01-04 08:37:00,2024-01-04 12:08:00,211.0,211.0,0.0,9380124.0
105,3190,화물,정기,상,도담,8:37:00,대전조차장,12:08:00,3:31:00,170.3,일월화수목금토,충북선,,08:37:00,12:08:00,12660,48.42654028436019,Fri,Chungbuk Line,0,2024-01-05 08:37:00,2024-01-05 12:08:00,211.0,211.0,0.0,9380124.0
105,3190,화물,정기,상,도담,8:37:00,대전조차장,12:08:00,3:31:00,170.3,일월화수목금토,충북선,,08:37:00,12:08:00,12660,48.42654028436019,Sat,Chungbuk Line,0,2024-01-06 08:37:00,2024-01-06 12:08:00,211.0,211.0,0.0,9380124.0
106,3191,화물,정기,하,대전조차장,6:00:00,동해,13:47:00,7:47:00,313.1,월화수목금,충북선,,06:00:00,13:47:00,28020,40.226980728051394,Mon,Chungbuk Line,0,2024-01-01 06:00:00,2024-01-01 13:47:00,467.0,467.0,0.0,17245548.0
106,3191,화물,정기,하,대전조차장,6:00:00,동해,13:47:00,7:47:00,313.1,월화수목금,충북선,,06:00:00,13:47:00,28020,40.226980728051394,Tue,Chungbuk Line,0,2024-01-02 06:00:00,2024-01-02 13:47:00,467.0,467.0,0.0,17245548.0
106,3191,화물,정기,하,대전조차장,6:00:00,동해,13:47:00,7:47:00,313.1,월화수목금,충북선,,06:00:00,13:47:00,28020,40.226980728051394,Wed,Chungbuk Line,0,2024-01-03 06:00:00,2024-01-03 13:47:00,467.0,467.0,0.0,17245548.0
106,3191,화물,정기,하,대전조차장,6:00:00,동해,13:47:00,7:47:00,313.1,월화수목금,충북선,,06:00:00,13:47:00,28020,40.226980728051394,Thu,Chungbuk Line,0,2024-01-04 06:00:00,2024-01-04 13:47:00,467.0,467.0,0.0,17245548.0
106,3191,화물,정기,하,대전조차장,6:00:00,동해,13:47:00,7:47:00,313.1,월화수목금,충북선,,06:00:00,13:47:00,28020,40.226980728051394,Fri,Chungbuk Line,0,2024-01-05 06:00:00,2024-01-05 13:47:00,467.0,467.0,0.0,17245548.0
107,3192,화물,정기,상,동해,4:30:00,대전조차장,12:16:00,7:46:00,313.1,월화수목금,충북선,,04:30:00,12:16:00,27960,40.31330472103004,Mon,Chungbuk Line,0,2024-01-01 04:30:00,2024-01-01 12:16:00,466.0,466.0,0.0,17245548.0
107,3192,화물,정기,상,동해,4:30:00,대전조차장,12:16:00,7:46:00,313.1,월화수목금,충북선,,04:30:00,12:16:00,27960,40.31330472103004,Tue,Chungbuk Line,0,2024-01-02 04:30:00,2024-01-02 12:16:00,466.0,466.0,0.0,17245548.0
107,3192,화물,정기,상,동해,4:30:00,대전조차장,12:16:00,7:46:00,313.1,월화수목금,충북선,,04:30:00,12:16:00,27960,40.31330472103004,Wed,Chungbuk Line,0,2024-01-03 04:30:00,2024-01-03 12:16:00,466.0,466.0,0.0,17245548.0
107,3192,화물,정기,상,동해,4:30:00,대전조차장,12:16:00,7:46:00,313.1,월화수목금,충북선,,04:30:00,12:16:00,27960,40.31330472103004,Thu,Chungbuk Line,0,2024-01-04 04:30:00,2024-01-04 12:16:00,466.0,466.0,0.0,17245548.0
107,3192,화물,정기,상,동해,4:30:00,대전조차장,12:16:00,7:46:00,313.1,월화수목금,충북선,,04:30:00,12:16:00,27960,40.31330472103004,Fri,Chungbuk Line,0,2024-01-05 04:30:00,2024-01-05 12:16:00,466.0,466.0,0.0,17245548.0
108,3193,화물,정기,하,대전조차장,15:03:00,입석리,18:49:00,3:46:00,168.1,일월화수목금토,충북선,,15:03:00,18:49:00,13560,44.6283185840708,Sun,Chungbuk Line,0,2024-01-07 15:03:00,2024-01-07 18:49:00,226.0,226.0,0.0,9258948.0
108,3193,화물,정기,하,대전조차장,15:03:00,입석리,18:49:00,3:46:00,168.1,일월화수목금토,충북선,,15:03:00,18:49:00,13560,44.6283185840708,Mon,Chungbuk Line,0,2024-01-01 15:03:00,2024-01-01 18:49:00,226.0,226.0,0.0,9258948.0
108,3193,화물,정기,하,대전조차장,15:03:00,입석리,18:49:00,3:46:00,168.1,일월화수목금토,충북선,,15:03:00,18:49:00,13560,44.6283185840708,Tue,Chungbuk Line,0,2024-01-02 15:03:00,2024-01-02 18:49:00,226.0,226.0,0.0,9258948.0
108,3193,화물,정기,하,대전조차장,15:03:00,입석리,18:49:00,3:46:00,168.1,일월화수목금토,충북선,,15:03:00,18:49:00,13560,44.6283185840708,Wed,Chungbuk Line,0,2024-01-03 15:03:00,2024-01-03 18:49:00,226.0,226.0,0.0,9258948.0
108,3193,화물,정기,하,대전조차장,15:03:00,입석리,18:49:00,3:46:00,168.1,일월화수목금토,충북선,,15:03:00,18:49:00,13560,44.6283185840708,Thu,Chungbuk Line,0,2024-01-04 15:03:00,2024-01-04 18:49:00,226.0,226.0,0.0,9258948.0
108,3193,화물,정기,하,대전조차장,15:03:00,입석리,18:49:00,3:46:00,168.1,일월화수목금토,충북선,,15:03:00,18:49:00,13560,44.6283185840708,Fri,Chungbuk Line,0,2024-01-05 15:03:00,2024-01-05 18:49:00,226.0,226.0,0.0,9258948.0
108,3193,화물,정기,하,대전조차장,15:03:00,입석리,18:49:00,3:46:00,168.1,일월화수목금토,충북선,,15:03:00,18:49:00,13560,44.6283185840708,Sat,Chungbuk Line,0,2024-01-06 15:03:00,2024-01-06 18:49:00,226.0,226.0,0.0,9258948.0
109,3194,화물,정기,상,도담,13:00:00,대전조차장,15:51:00,2:51:00,170.3,화수목금토,충북선,,13:00:00,15:51:00,10260,59.75438596491228,Tue,Chungbuk Line,0,2024-01-02 13:00:00,2024-01-02 15:51:00,171.0,171.0,0.0,9380124.0
109,3194,화물,정기,상,도담,13:00:00,대전조차장,15:51:00,2:51:00,170.3,화수목금토,충북선,,13:00:00,15:51:00,10260,59.75438596491228,Wed,Chungbuk Line,0,2024-01-03 13:00:00,2024-01-03 15:51:00,171.0,171.0,0.0,9380124.0
109,3194,화물,정기,상,도담,13:00:00,대전조차장,15:51:00,2:51:00,170.3,화수목금토,충북선,,13:00:00,15:51:00,10260,59.75438596491228,Thu,Chungbuk Line,0,2024-01-04 13:00:00,2024-01-04 15:51:00,171.0,171.0,0.0,9380124.0
109,3194,화물,정기,상,도담,13:00:00,대전조차장,15:51:00,2:51:00,170.3,화수목금토,충북선,,13:00:00,15:51:00,10260,59.75438596491228,Fri,Chungbuk Line,0,2024-01-05 13:00:00,2024-01-05 15:51:00,171.0,171.0,0.0,9380124.0
109,3194,화물,정기,상,도담,13:00:00,대전조차장,15:51:00,2:51:00,170.3,화수목금토,충북선,,13:00:00,15:51:00,10260,59.75438596491228,Sat,Chungbuk Line,0,2024-01-06 13:00:00,2024-01-06 15:51:00,171.0,171.0,0.0,9380124.0
110,3195,화물,정기,하,대전조차장,15:39:00,동해,23:27:00,7:48:00,313.1,일월화수목금토,충북선,,15:39:00,23:27:00,28080,40.14102564102564,Sun,Chungbuk Line,0,2024-01-07 15:39:00,2024-01-07 23:27:00,468.0,468.0,0.0,17245548.0
110,3195,화물,정기,하,대전조차장,15:39:00,동해,23:27:00,7:48:00,313.1,일월화수목금토,충북선,,15:39:00,23:27:00,28080,40.14102564102564,Mon,Chungbuk Line,0,2024-01-01 15:39:00,2024-01-01 23:27:00,468.0,468.0,0.0,17245548.0
110,3195,화물,정기,하,대전조차장,15:39:00,동해,23:27:00,7:48:00,313.1,일월화수목금토,충북선,,15:39:00,23:27:00,28080,40.14102564102564,Tue,Chungbuk Line,0,2024-01-02 15:39:00,2024-01-02 23:27:00,468.0,468.0,0.0,17245548.0
110,3195,화물,정기,하,대전조차장,15:39:00,동해,23:27:00,7:48:00,313.1,일월화수목금토,충북선,,15:39:00,23:27:00,28080,40.14102564102564,Wed,Chungbuk Line,0,2024-01-03 15:39:00,2024-01-03 23:27:00,468.0,468.0,0.0,17245548.0
110,3195,화물,정기,하,대전조차장,15:39:00,동해,23:27:00,7:48:00,313.1,일월화수목금토,충북선,,15:39:00,23:27:00,28080,40.14102564102564,Thu,Chungbuk Line,0,2024-01-04 15:39:00,2024-01-04 23:27:00,468.0,468.0,0.0,17245548.0
110,3195,화물,정기,하,대전조차장,15:39:00,동해,23:27:00,7:48:00,313.1,일월화수목금토,충북선,,15:39:00,23:27:00,28080,40.14102564102564,Fri,Chungbuk Line,0,2024-01-05 15:39:00,2024-01-05 23:27:00,468.0,468.0,0.0,17245548.0
110,3195,화물,정기,하,대전조차장,15:39:00,동해,23:27:00,7:48:00,313.1,일월화수목금토,충북선,,15:39:00,23:27:00,28080,40.14102564102564,Sat,Chungbuk Line,0,2024-01-06 15:39:00,2024-01-06 23:27:00,468.0,468.0,0.0,17245548.0
111,3196,화물,정기,상,도담,14:12:00,대전조차장,17:01:00,2:49:00,170.3,일월화수목금토,충북선,,14:12:00,17:01:00,10140,60.46153846153846,Sun,Chungbuk Line,0,2024-01-07 14:12:00,2024-01-07 17:01:00,169.0,169.0,0.0,9380124.0
111,3196,화물,정기,상,도담,14:12:00,대전조차장,17:01:00,2:49:00,170.3,일월화수목금토,충북선,,14:12:00,17:01:00,10140,60.46153846153846,Mon,Chungbuk Line,0,2024-01-01 14:12:00,2024-01-01 17:01:00,169.0,169.0,0.0,9380124.0
111,3196,화물,정기,상,도담,14:12:00,대전조차장,17:01:00,2:49:00,170.3,일월화수목금토,충북선,,14:12:00,17:01:00,10140,60.46153846153846,Tue,Chungbuk Line,0,2024-01-02 14:12:00,2024-01-02 17:01:00,169.0,169.0,0.0,9380124.0
111,3196,화물,정기,상,도담,14:12:00,대전조차장,17:01:00,2:49:00,170.3,일월화수목금토,충북선,,14:12:00,17:01:00,10140,60.46153846153846,Wed,Chungbuk Line,0,2024-01-03 14:12:00,2024-01-03 17:01:00,169.0,169.0,0.0,9380124.0
111,3196,화물,정기,상,도담,14:12:00,대전조차장,17:01:00,2:49:00,170.3,일월화수목금토,충북선,,14:12:00,17:01:00,10140,60.46153846153846,Thu,Chungbuk Line,0,2024-01-04 14:12:00,2024-01-04 17:01:00,169.0,169.0,0.0,9380124.0
111,3196,화물,정기,상,도담,14:12:00,대전조차장,17:01:00,2:49:00,170.3,일월화수목금토,충북선,,14:12:00,17:01:00,10140,60.46153846153846,Fri,Chungbuk Line,0,2024-01-05 14:12:00,2024-01-05 17:01:00,169.0,169.0,0.0,9380124.0
111,3196,화물,정기,상,도담,14:12:00,대전조차장,17:01:00,2:49:00,170.3,일월화수목금토,충북선,,14:12:00,17:01:00,10140,60.46153846153846,Sat,Chungbuk Line,0,2024-01-06 14:12:00,2024-01-06 17:01:00,169.0,169.0,0.0,9380124.0
112,3197,화물,정기,하,대전조차장,18:50:00,제천조차장,21:31:00,2:41:00,152.1,일월화수목금토,충북선,,18:50:00,21:31:00,9660,56.683229813664596,Sun,Chungbuk Line,0,2024-01-07 18:50:00,2024-01-07 21:31:00,161.0,161.0,0.0,8377668.0
112,3197,화물,정기,하,대전조차장,18:50:00,제천조차장,21:31:00,2:41:00,152.1,일월화수목금토,충북선,,18:50:00,21:31:00,9660,56.683229813664596,Mon,Chungbuk Line,0,2024-01-01 18:50:00,2024-01-01 21:31:00,161.0,161.0,0.0,8377668.0
112,3197,화물,정기,하,대전조차장,18:50:00,제천조차장,21:31:00,2:41:00,152.1,일월화수목금토,충북선,,18:50:00,21:31:00,9660,56.683229813664596,Tue,Chungbuk Line,0,2024-01-02 18:50:00,2024-01-02 21:31:00,161.0,161.0,0.0,8377668.0
112,3197,화물,정기,하,대전조차장,18:50:00,제천조차장,21:31:00,2:41:00,152.1,일월화수목금토,충북선,,18:50:00,21:31:00,9660,56.683229813664596,Wed,Chungbuk Line,0,2024-01-03 18:50:00,2024-01-03 21:31:00,161.0,161.0,0.0,8377668.0
112,3197,화물,정기,하,대전조차장,18:50:00,제천조차장,21:31:00,2:41:00,152.1,일월화수목금토,충북선,,18:50:00,21:31:00,9660,56.683229813664596,Thu,Chungbuk Line,0,2024-01-04 18:50:00,2024-01-04 21:31:00,161.0,161.0,0.0,8377668.0
112,3197,화물,정기,하,대전조차장,18:50:00,제천조차장,21:31:00,2:41:00,152.1,일월화수목금토,충북선,,18:50:00,21:31:00,9660,56.683229813664596,Fri,Chungbuk Line,0,2024-01-05 18:50:00,2024-01-05 21:31:00,161.0,161.0,0.0,8377668.0
112,3197,화물,정기,하,대전조차장,18:50:00,제천조차장,21:31:00,2:41:00,152.1,일월화수목금토,충북선,,18:50:00,21:31:00,9660,56.683229813664596,Sat,Chungbuk Line,0,2024-01-06 18:50:00,2024-01-06 21:31:00,161.0,161.0,0.0,8377668.0
113,3198,화물,정기,상,제천조차장,16:25:00,대전조차장,19:23:00,2:58:00,152.1,일월화수목금토,충북선,,16:25:00,19:23:00,10680,51.26966292134831,Sun,Chungbuk Line,0,2024-01-07 16:25:00,2024-01-07 19:23:00,178.0,178.0,0.0,8377668.0
113,3198,화물,정기,상,제천조차장,16:25:00,대전조차장,19:23:00,2:58:00,152.1,일월화수목금토,충북선,,16:25:00,19:23:00,10680,51.26966292134831,Mon,Chungbuk Line,0,2024-01-01 16:25:00,2024-01-01 19:23:00,178.0,178.0,0.0,8377668.0
113,3198,화물,정기,상,제천조차장,16:25:00,대전조차장,19:23:00,2:58:00,152.1,일월화수목금토,충북선,,16:25:00,19:23:00,10680,51.26966292134831,Tue,Chungbuk Line,0,2024-01-02 16:25:00,2024-01-02 19:23:00,178.0,178.0,0.0,8377668.0
113,3198,화물,정기,상,제천조차장,16:25:00,대전조차장,19:23:00,2:58:00,152.1,일월화수목금토,충북선,,16:25:00,19:23:00,10680,51.26966292134831,Wed,Chungbuk Line,0,2024-01-03 16:25:00,2024-01-03 19:23:00,178.0,178.0,0.0,8377668.0
113,3198,화물,정기,상,제천조차장,16:25:00,대전조차장,19:23:00,2:58:00,152.1,일월화수목금토,충북선,,16:25:00,19:23:00,10680,51.26966292134831,Thu,Chungbuk Line,0,2024-01-04 16:25:00,2024-01-04 19:23:00,178.0,178.0,0.0,8377668.0
113,3198,화물,정기,상,제천조차장,16:25:00,대전조차장,19:23:00,2:58:00,152.1,일월화수목금토,충북선,,16:25:00,19:23:00,10680,51.26966292134831,Fri,Chungbuk Line,0,2024-01-05 16:25:00,2024-01-05 19:23:00,178.0,178.0,0.0,8377668.0
113,3198,화물,정기,상,제천조차장,16:25:00,대전조차장,19:23:00,2:58:00,152.1,일월화수목금토,충북선,,16:25:00,19:23:00,10680,51.26966292134831,Sat,Chungbuk Line,0,2024-01-06 16:25:00,2024-01-06 19:23:00,178.0,178.0,0.0,8377668.0
114,3199,화물,정기,하,대전조차장,19:44:00,제천조차장,22:18:00,2:34:00,152.1,일월화수목금토,충북선,,19:44:00,22:18:00,9240,59.259740259740255,Sun,Chungbuk Line,0,2024-01-07 19:44:00,2024-01-07 22:18:00,154.0,154.0,0.0,8377668.0
114,3199,화물,정기,하,대전조차장,19:44:00,제천조차장,22:18:00,2:34:00,152.1,일월화수목금토,충북선,,19:44:00,22:18:00,9240,59.259740259740255,Mon,Chungbuk Line,0,2024-01-01 19:44:00,2024-01-01 22:18:00,154.0,154.0,0.0,8377668.0
114,3199,화물,정기,하,대전조차장,19:44:00,제천조차장,22:18:00,2:34:00,152.1,일월화수목금토,충북선,,19:44:00,22:18:00,9240,59.259740259740255,Tue,Chungbuk Line,0,2024-01-02 19:44:00,2024-01-02 22:18:00,154.0,154.0,0.0,8377668.0
114,3199,화물,정기,하,대전조차장,19:44:00,제천조차장,22:18:00,2:34:00,152.1,일월화수목금토,충북선,,19:44:00,22:18:00,9240,59.259740259740255,Wed,Chungbuk Line,0,2024-01-03 19:44:00,2024-01-03 22:18:00,154.0,154.0,0.0,8377668.0
114,3199,화물,정기,하,대전조차장,19:44:00,제천조차장,22:18:00,2:34:00,152.1,일월화수목금토,충북선,,19:44:00,22:18:00,9240,59.259740259740255,Thu,Chungbuk Line,0,2024-01-04 19:44:00,2024-01-04 22:18:00,154.0,154.0,0.0,8377668.0
114,3199,화물,정기,하,대전조차장,19:44:00,제천조차장,22:18:00,2:34:00,152.1,일월화수목금토,충북선,,19:44:00,22:18:00,9240,59.259740259740255,Fri,Chungbuk Line,0,2024-01-05 19:44:00,2024-01-05 22:18:00,154.0,154.0,0.0,8377668.0
114,3199,화물,정기,하,대전조차장,19:44:00,제천조차장,22:18:00,2:34:00,152.1,일월화수목금토,충북선,,19:44:00,22:18:00,9240,59.259740259740255,Sat,Chungbuk Line,0,2024-01-06 19:44:00,2024-01-06 22:18:00,154.0,154.0,0.0,8377668.0
115,3213,화물,정기,하,청주,13:30:00,제천조차장,15:06:00,1:36:00,108.4,일월화수목금토,충북선,,13:30:00,15:06:00,5760,67.75,Sun,Chungbuk Line,0,2024-01-07 13:30:00,2024-01-07 15:06:00,96.0,96.0,0.0,5970672.0
115,3213,화물,정기,하,청주,13:30:00,제천조차장,15:06:00,1:36:00,108.4,일월화수목금토,충북선,,13:30:00,15:06:00,5760,67.75,Mon,Chungbuk Line,0,2024-01-01 13:30:00,2024-01-01 15:06:00,96.0,96.0,0.0,5970672.0
115,3213,화물,정기,하,청주,13:30:00,제천조차장,15:06:00,1:36:00,108.4,일월화수목금토,충북선,,13:30:00,15:06:00,5760,67.75,Tue,Chungbuk Line,0,2024-01-02 13:30:00,2024-01-02 15:06:00,96.0,96.0,0.0,5970672.0
115,3213,화물,정기,하,청주,13:30:00,제천조차장,15:06:00,1:36:00,108.4,일월화수목금토,충북선,,13:30:00,15:06:00,5760,67.75,Wed,Chungbuk Line,0,2024-01-03 13:30:00,2024-01-03 15:06:00,96.0,96.0,0.0,5970672.0
115,3213,화물,정기,하,청주,13:30:00,제천조차장,15:06:00,1:36:00,108.4,일월화수목금토,충북선,,13:30:00,15:06:00,5760,67.75,Thu,Chungbuk Line,0,2024-01-04 13:30:00,2024-01-04 15:06:00,96.0,96.0,0.0,5970672.0
115,3213,화물,정기,하,청주,13:30:00,제천조차장,15:06:00,1:36:00,108.4,일월화수목금토,충북선,,13:30:00,15:06:00,5760,67.75,Fri,Chungbuk Line,0,2024-01-05 13:30:00,2024-01-05 15:06:00,96.0,96.0,0.0,5970672.0
115,3213,화물,정기,하,청주,13:30:00,제천조차장,15:06:00,1:36:00,108.4,일월화수목금토,충북선,,13:30:00,15:06:00,5760,67.75,Sat,Chungbuk Line,0,2024-01-06 13:30:00,2024-01-06 15:06:00,96.0,96.0,0.0,5970672.0
116,3214,화물,정기,상,쌍룡,7:32:00,청주,9:42:00,2:10:00,129.0,일월화수목금토,충북선,,07:32:00,09:42:00,7800,59.53846153846154,Sun,Chungbuk Line,0,2024-01-07 07:32:00,2024-01-07 09:42:00,130.0,130.0,0.0,7105320.0
116,3214,화물,정기,상,쌍룡,7:32:00,청주,9:42:00,2:10:00,129.0,일월화수목금토,충북선,,07:32:00,09:42:00,7800,59.53846153846154,Mon,Chungbuk Line,0,2024-01-01 07:32:00,2024-01-01 09:42:00,130.0,130.0,0.0,7105320.0
116,3214,화물,정기,상,쌍룡,7:32:00,청주,9:42:00,2:10:00,129.0,일월화수목금토,충북선,,07:32:00,09:42:00,7800,59.53846153846154,Tue,Chungbuk Line,0,2024-01-02 07:32:00,2024-01-02 09:42:00,130.0,130.0,0.0,7105320.0
116,3214,화물,정기,상,쌍룡,7:32:00,청주,9:42:00,2:10:00,129.0,일월화수목금토,충북선,,07:32:00,09:42:00,7800,59.53846153846154,Wed,Chungbuk Line,0,2024-01-03 07:32:00,2024-01-03 09:42:00,130.0,130.0,0.0,7105320.0
116,3214,화물,정기,상,쌍룡,7:32:00,청주,9:42:00,2:10:00,129.0,일월화수목금토,충북선,,07:32:00,09:42:00,7800,59.53846153846154,Thu,Chungbuk Line,0,2024-01-04 07:32:00,2024-01-04 09:42:00,130.0,130.0,0.0,7105320.0
116,3214,화물,정기,상,쌍룡,7:32:00,청주,9:42:00,2:10:00,129.0,일월화수목금토,충북선,,07:32:00,09:42:00,7800,59.53846153846154,Fri,Chungbuk Line,0,2024-01-05 07:32:00,2024-01-05 09:42:00,130.0,130.0,0.0,7105320.0
116,3214,화물,정기,상,쌍룡,7:32:00,청주,9:42:00,2:10:00,129.0,일월화수목금토,충북선,,07:32:00,09:42:00,7800,59.53846153846154,Sat,Chungbuk Line,0,2024-01-06 07:32:00,2024-01-06 09:42:00,130.0,130.0,0.0,7105320.0
117,3215,화물,정기,하,청주,17:50:00,제천조차장,19:30:00,1:40:00,108.4,일월화수목금토,충북선,,17:50:00,19:30:00,6000,65.04,Sun,Chungbuk Line,0,2024-01-07 17:50:00,2024-01-07 19:30:00,100.0,100.0,0.0,5970672.0
117,3215,화물,정기,하,청주,17:50:00,제천조차장,19:30:00,1:40:00,108.4,일월화수목금토,충북선,,17:50:00,19:30:00,6000,65.04,Mon,Chungbuk Line,0,2024-01-01 17:50:00,2024-01-01 19:30:00,100.0,100.0,0.0,5970672.0
117,3215,화물,정기,하,청주,17:50:00,제천조차장,19:30:00,1:40:00,108.4,일월화수목금토,충북선,,17:50:00,19:30:00,6000,65.04,Tue,Chungbuk Line,0,2024-01-02 17:50:00,2024-01-02 19:30:00,100.0,100.0,0.0,5970672.0
117,3215,화물,정기,하,청주,17:50:00,제천조차장,19:30:00,1:40:00,108.4,일월화수목금토,충북선,,17:50:00,19:30:00,6000,65.04,Wed,Chungbuk Line,0,2024-01-03 17:50:00,2024-01-03 19:30:00,100.0,100.0,0.0,5970672.0
117,3215,화물,정기,하,청주,17:50:00,제천조차장,19:30:00,1:40:00,108.4,일월화수목금토,충북선,,17:50:00,19:30:00,6000,65.04,Thu,Chungbuk Line,0,2024-01-04 17:50:00,2024-01-04 19:30:00,100.0,100.0,0.0,5970672.0
117,3215,화물,정기,하,청주,17:50:00,제천조차장,19:30:00,1:40:00,108.4,일월화수목금토,충북선,,17:50:00,19:30:00,6000,65.04,Fri,Chungbuk Line,0,2024-01-05 17:50:00,2024-01-05 19:30:00,100.0,100.0,0.0,5970672.0
117,3215,화물,정기,하,청주,17:50:00,제천조차장,19:30:00,1:40:00,108.4,일월화수목금토,충북선,,17:50:00,19:30:00,6000,65.04,Sat,Chungbuk Line,0,2024-01-06 17:50:00,2024-01-06 19:30:00,100.0,100.0,0.0,5970672.0
118,3216,화물,정기,상,쌍룡,12:18:00,청주,14:25:00,2:07:00,129.0,일월화수목금토,충북선,,12:18:00,14:25:00,7620,60.94488188976378,Sun,Chungbuk Line,0,2024-01-07 12:18:00,2024-01-07 14:25:00,127.0,127.0,0.0,7105320.0
118,3216,화물,정기,상,쌍룡,12:18:00,청주,14:25:00,2:07:00,129.0,일월화수목금토,충북선,,12:18:00,14:25:00,7620,60.94488188976378,Mon,Chungbuk Line,0,2024-01-01 12:18:00,2024-01-01 14:25:00,127.0,127.0,0.0,7105320.0
118,3216,화물,정기,상,쌍룡,12:18:00,청주,14:25:00,2:07:00,129.0,일월화수목금토,충북선,,12:18:00,14:25:00,7620,60.94488188976378,Tue,Chungbuk Line,0,2024-01-02 12:18:00,2024-01-02 14:25:00,127.0,127.0,0.0,7105320.0
118,3216,화물,정기,상,쌍룡,12:18:00,청주,14:25:00,2:07:00,129.0,일월화수목금토,충북선,,12:18:00,14:25:00,7620,60.94488188976378,Wed,Chungbuk Line,0,2024-01-03 12:18:00,2024-01-03 14:25:00,127.0,127.0,0.0,7105320.0
